7.798167414935145425e-01,1.612289221526532312e+00,2.092676319240022842e+00,2.544765227346558412e+00,2.313702157878206656e+00,3.298088441841226182e+00,8.737225614820256503e-01,7.860566022374542161e-01,1.216396585832464128e+00,1.023261218372858883e+00,1.904720940652421035e+00,-7.641103395917920871e-01,-1.750175403197685720e+00,-5.140899575228206064e-01,-4.149127097973774325e-01,-6.820191271124969035e-01,-3.784204120019901141e-01,-1.315028553875430051e+00,-2.765191708390457581e-01,9.494493793486447064e-02,6.837493055180607904e-01,1.790659339446127429e+00,3.330544816613902892e+00,3.357034319696744262e+00,4.700630069969174762e+00,5.100892874398955001e+00,5.101233320094691770e+00,5.088068235705549114e+00,6.191326688028603975e+00,6.474035872102662736e+00,7.507746524641351726e+00,8.465820115155173298e+00,9.571223430776663932e+00,1.007917285879457481e+01,1.128671712509164671e+01,1.184505284748589204e+01,1.198191395129834547e+01,1.255201307108161757e+01,1.397362060208260282e+01,1.336697548699243576e+01,1.263559845701072071e+01,1.267145424354805350e+01,1.347745151902597982e+01,1.356578859639734702e+01,1.426260478663299658e+01,1.401245978589134111e+01,1.482169814712884914e+01,1.519664170864645136e+01,1.621889188105485147e+01,1.629165409128113495e+01,1.406956445884105200e+01,1.496773960096416367e+01,1.431940522065918309e+01,1.395020557277358364e+01,1.541031340775818492e+01,1.663599061388251243e+01,1.673332096473782471e+01,1.690002762698543393e+01,1.843545690730884345e+01,1.940043788529715130e+01,1.895042713299718429e+01,1.903759358306252381e+01,1.985954081726928067e+01,2.117460389238434715e+01,2.199596960992522909e+01,2.126983800416590853e+01,2.142978220189296934e+01,2.154112182091846250e+01,2.259627164365512186e+01,2.218719039418835592e+01,2.365822806586405846e+01,2.459928769428246298e+01,2.602969053947111888e+01,2.849617524413212877e+01,2.892059561228927933e+01,3.012864316013001798e+01,3.156064550954934589e+01,3.448987910530821921e+01,3.653819420738134482e+01,3.689313301540045842e+01,3.768714328505043198e+01,3.655284675272513795e+01,3.764722014548867435e+01,3.798797267119149268e+01,3.838057779764766053e+01,3.914794328794062750e+01,4.084485969075478096e+01,3.871568702878448676e+01,3.818460643920585085e+01,3.777548573464339654e+01,3.930106971712713460e+01,3.916120593211023504e+01,3.941972141833032595e+01,4.057682429486335707e+01,4.104016667591154999e+01,4.118149212940042503e+01,4.066872429272654443e+01,4.161554170104388106e+01,4.274362040119213191e+01,4.471056108554450503e+01,4.499305753593399970e+01,4.629292455313559884e+01,4.741664665121430744e+01,4.696157401622485139e+01,4.796095196867406685e+01,4.961172965982991911e+01,4.986848352874876866e+01,5.082226436715295392e+01,5.255897826644586246e+01,5.310499899804289470e+01,5.278790917972825270e+01,5.364214684838782432e+01,5.440327012765304460e+01,5.057758264237128998e+01,5.083636604854635976e+01,5.046900459664293237e+01,5.122113646324871894e+01,5.197539957840570679e+01,5.392718486238957354e+01,5.507184525186860924e+01,5.625695004105236308e+01,5.723437790778589829e+01,5.863401151597573602e+01,5.788357811574002199e+01,5.835208291427977656e+01,5.949719935919156200e+01,6.047318800196661925e+01,6.255968636275098049e+01,6.336453235604206924e+01,6.449228643986357667e+01,6.693116190203394922e+01,6.728920469564157258e+01,6.780889135567122139e+01,6.851080863310762936e+01,6.995629369502839268e+01,7.078083335217975502e+01,7.178445875736326798e+01,7.098940938078436602e+01,7.241714890523401493e+01,7.270943129453216613e+01,7.269111014108304403e+01,7.321500362002926465e+01,7.492058540472156380e+01,7.517031422025604570e+01,7.554557350469940502e+01,7.629380304998869633e+01,7.605213106756654895e+01,7.775025737001031700e+01,7.835599091676610328e+01,7.961882385449256105e+01,8.037161065910656532e+01,8.233278506740049352e+01,8.376125681620032992e+01,8.448155962289705201e+01,8.545234362500018221e+01,8.547578529099283173e+01,8.605744627941452052e+01,8.728063386806309154e+01,8.821445303146539629e+01,8.964023241990327051e+01,9.096665896809922458e+01,9.103047952435737500e+01,9.138877267808285865e+01,9.185138425593903833e+01,9.305507628155659461e+01,9.535594775430740810e+01,9.647301705637242719e+01,9.747715533660705489e+01,9.772006289351037367e+01,9.913496575825598711e+01,9.986369334395757846e+01,1.003804264788986842e+02,1.011841154819983473e+02,1.023888210593860606e+02,1.026820076043347001e+02,1.033836103442745440e+02,1.048910750558284661e+02,1.052982703163523013e+02,1.056697033787884124e+02,1.060203566122250152e+02,1.075809676270304749e+02,1.071533887175668838e+02,1.082135678286564797e+02,1.083469916121309637e+02,1.085317655615540247e+02,1.085519176467670519e+02,1.098340657942286214e+02,1.115567723247586684e+02,1.127698935250102892e+02,1.136376206586635362e+02,1.155339400484221954e+02,1.173013143007965340e+02,1.183013652235497943e+02,1.193158846268781303e+02,1.196711946296563553e+02,1.222886601610604487e+02,1.245571179227194989e+02,1.262594063520187149e+02,1.265381321930125438e+02,1.284847211417336723e+02,1.292162764408904536e+02,1.317840258262349664e+02,1.332771529579349021e+02,1.349201063994813694e+02,1.363913137764901933e+02,1.361836986956840576e+02,1.385011904741996602e+02,1.400616339874646883e+02,1.413800388219145248e+02,1.425684437819083712e+02,1.445905458802047292e+02,1.471081910177606744e+02,1.487331346158369740e+02,1.489695227743306702e+02,1.509218067513611174e+02,1.524965645874007976e+02,1.523140013346190926e+02,1.532558997091934145e+02,1.555854844081337092e+02,1.550701814587468164e+02,1.564318953365293225e+02,1.591510589768682848e+02,1.602796164660657610e+02,1.604623591483021698e+02,1.616679329199228334e+02,1.626041368596669372e+02,1.646701332458628428e+02,1.661459788592297855e+02,1.670118529237847724e+02,1.670614984878110079e+02,1.670416704533640200e+02,1.673058655271122745e+02,1.688218817519359050e+02,1.703107779380733575e+02,1.722934465588738533e+02,1.745835321308597372e+02,1.761765966293512236e+02,1.765603710363485277e+02,1.780869598980478941e+02,1.803576942210512470e+02,1.818043372367348240e+02,1.803424414609580140e+02,1.813953933218148791e+02,1.819445815444757386e+02,1.828138331648963799e+02,1.852703433523491015e+02,1.864646487223406837e+02,1.880659233434319049e+02,1.891445205674436352e+02,1.908953054117301065e+02,1.924828043990657989e+02,1.931310315435164000e+02,1.946382179580024285e+02,1.966838416081637888e+02,1.977725916358714073e+02,1.976998410571144973e+02,1.994945561328278245e+02,2.016219112280940635e+02,2.033250513497193310e+02,2.009498137418913473e+02,2.031544494327976338e+02,2.049468348974840808e+02,2.065242211851047784e+02,2.084265267302036477e+02,2.098044321716661784e+02,2.114113942394801882e+02,2.125437741406354348e+02,2.140156125564632816e+02,2.145481956146277867e+02,2.157552876412023579e+02,2.176741105509977672e+02,2.195652521548717573e+02,2.215634390541973744e+02,2.239727691552241708e+02,2.256905250918788113e+02,2.268152513316158831e+02,2.292950200480024989e+02,2.299600436770022611e+02,2.324403825954655645e+02,2.336879965683890248e+02,2.368798861513774909e+02,2.386235510607596098e+02,2.408841196399534397e+02,2.417000081193279470e+02,2.416675041106407775e+02,2.437136050832917249e+02,2.453547518074274478e+02,2.460704666679452259e+02,2.472287208304649653e+02,2.479777503645124739e+02,2.497813433052254481e+02,2.523199528255783264e+02,2.535260555357913006e+02,2.555203188393384437e+02,2.562836409699720548e+02,2.587878975681783231e+02,2.591310209436989567e+02,2.606330823445977671e+02,2.623869567448810471e+02,2.636563598186957051e+02,2.643939679965815799e+02,2.656828977351551657e+02,2.683003792313636495e+02,2.678877300083442492e+02,2.687709514720799007e+02,2.693729067029747739e+02,2.709284154965890252e+02,2.706804889429548666e+02,2.717031793212451021e+02,2.715988310015075626e+02,2.740879740598677472e+02,2.759664939312674505e+02,2.770161009285247360e+02,2.753668528855324666e+02,2.773201725139500127e+02,2.763940812322506986e+02,2.770061551948448368e+02,2.786857969674069295e+02,2.806763756125616851e+02,2.815863416918007829e+02,2.825593910101338224e+02,2.841161066399725996e+02,2.849411245818487259e+02,2.874399365421108996e+02,2.888282939670224891e+02,2.909842329758331516e+02,2.918990128015917662e+02,2.924359982667987197e+02,2.944900459967277015e+02,2.958936543945484345e+02,2.963581815415949450e+02,2.969642044913490508e+02,2.992363084348507414e+02,3.008968517393605566e+02,3.021040135234201216e+02,3.040669012786092935e+02,3.053182297043720155e+02,3.064759934493194464e+02,3.074920889151619576e+02,3.089953103441414441e+02,3.113166302908476268e+02,3.138974327206785233e+02,3.135515979277615770e+02,3.157318032158948995e+02,3.158214936662964760e+02,3.180927516366122063e+02,3.193199247269976127e+02,3.203772142819980218e+02,3.207568603326099606e+02,3.222826368893744302e+02,3.238634229857983655e+02,3.252008195117582545e+02,3.271908259830925658e+02,3.257738534303551887e+02,3.264667970867960776e+02,3.297438227125999219e+02,3.308587536080132736e+02,3.321597379278356357e+02,3.337189402133600993e+02,3.349857844478615903e+02,3.360515541913622428e+02,3.371622356945198931e+02,3.384609777787175062e+02,3.396411042594312448e+02,3.399106484923914877e+02,3.412190122115456461e+02,3.429632793215359357e+02,3.439409022859347260e+02,3.449172854293240107e+02,3.469489883610573315e+02,3.480559918133141082e+02,3.509086223419214434e+02,3.530593457901972556e+02,3.542228118222661237e+02,3.565542774734389582e+02,3.562277648055861619e+02,3.569577319446751176e+02,3.581578320292624085e+02,3.601072022817144216e+02,3.619777122570972097e+02,3.642721907060929425e+02,3.663148635452234316e+02,3.676622758794723040e+02,3.701005555278991892e+02,3.719011090482385384e+02,3.732477057751206644e+02,3.751801901307106846e+02,3.768479457340802696e+02,3.784221282971558935e+02,3.799113793320088348e+02,3.811673385359887334e+02,3.829493144817582220e+02,3.846351626239133452e+02,3.847095792413460913e+02,3.858360645249107961e+02,3.864572271873311138e+02,3.879288996779255285e+02,3.902662496093633990e+02,3.904463391035813515e+02,3.917069470238094482e+02,3.931644873995875855e+02,3.942702760924898371e+02,3.950004788999626157e+02,3.965862695829169979e+02,3.981321018700519971e+02,3.998368607691779744e+02,4.003304248708852811e+02,4.013181781694418646e+02,4.029661286102839881e+02,4.037137154825674088e+02,4.055732491726443527e+02,4.072478196366967040e+02,4.089736939058553844e+02,4.105903339779887915e+02,4.099454227940861415e+02,4.126267837818568864e+02,4.135574814467379952e+02,4.156879694151481317e+02,4.163817075092576374e+02,4.181901178642937680e+02,4.190345526268914682e+02,4.202183030879886019e+02,4.212677918871892189e+02,4.233398145552010305e+02,4.253902395135606866e+02,4.258422013710326723e+02,4.282313651243072741e+02,4.306898412114120447e+02,4.332865894480061115e+02,4.335444084446656348e+02,4.344449084032135033e+02,4.360736403876049394e+02,4.377421808021184688e+02,4.395071766552695749e+02,4.420903964103268322e+02,4.431276279575490094e+02,4.455888154640978200e+02,4.475142215675998614e+02,4.475499736153856247e+02,4.478710493748567956e+02,4.493892392063228840e+02,4.504483079486877841e+02,4.522481139950136253e+02,4.511474080472361265e+02,4.526976267250053070e+02,4.540697663079717472e+02,4.563800477063994663e+02,4.576341284138258061e+02,4.583803603806256319e+02,4.596707190067346573e+02,4.596673421870528955e+02,4.591003365749215845e+02,4.609803052663684753e+02,4.607849609226204848e+02,4.612381855740649144e+02,4.632559524094045287e+02,4.646338091596911113e+02,4.663484646927847166e+02,4.694209670655932882e+02,4.717148551985454787e+02,4.729194427189357839e+02,4.744314356905539398e+02,4.751393591049276779e+02,4.774551524966953480e+02,4.794964254402410120e+02,4.819558016930270128e+02,4.835685883410744168e+02,4.844220854591890202e+02,4.858177619478552174e+02,4.865147855521211113e+02,4.888056258170713022e+02,4.910100833348140554e+02,4.925362743619510866e+02,4.940318219892765228e+02,4.958702748271246605e+02,4.984653647161522372e+02,5.011589337660743695e+02,5.023263321371685493e+02,5.034031349060205685e+02,5.022997517788724053e+02,5.038830144759423320e+02,5.055980852464336408e+02,5.067864850439341922e+02,5.065592114903731158e+02,5.060043418934749866e+02,5.064920733238085973e+02,5.078752827673455386e+02,5.090605374280371507e+02,5.093051715572425451e+02,5.115169389587776436e+02,5.123092597488174533e+02,5.138334506714512600e+02,5.164259211665432758e+02,5.158532682753916561e+02,5.168561524066893753e+02,5.172081345941846848e+02,5.180743458814605447e+02,5.201505284779840395e+02,5.216830239326748142e+02,5.233025922560661911e+02,5.255292650627536659e+02,5.277257270052464264e+02,5.293551335008937713e+02,5.291528498354574594e+02,5.314623126284091086e+02,5.323772053254331240e+02,5.342333052994505351e+02,5.368761652278337806e+02,5.384253238486468263e+02,5.396095059164561007e+02,5.413560777657831977e+02,5.440316773422601955e+02,5.465884094157040636e+02,5.480119850442118832e+02,5.499901004340005102e+02,5.508366579850156768e+02,5.524560074319949763e+02,5.532597145809040740e+02,5.549935325275438345e+02,5.557470318752074263e+02,5.547400230085386283e+02,5.576243087038151316e+02,5.601234805978330087e+02,5.617999180710697829e+02,5.626187484141031518e+02,5.648077242898701797e+02,5.671678860696449647e+02,5.685226261310332347e+02,5.698563044117080381e+02,5.717150449770637124e+02,5.734892732675639309e+02,5.750262355459948367e+02,5.763421450295037403e+02,5.771163138671664683e+02,5.780173069667250729e+02,5.798201682653270836e+02,5.809872735341796215e+02,5.822495955423861460e+02,5.848364288608202060e+02,5.873379497374774019e+02,5.885693353756214492e+02,5.892988545798417590e+02,5.904972110470480402e+02,5.934193782659137923e+02,5.962292803350003396e+02,5.977473066250217926e+02,5.992247602502592372e+02,5.996914831232353436e+02,6.008203276261992869e+02,6.022358389046880802e+02,6.031933164620982097e+02,6.051377785379935403e+02,6.072557830812908151e+02,6.088264555683824710e+02,6.102622050787703074e+02,6.113616294112350715e+02,6.137027191493949658e+02,6.151850875991674457e+02,6.158102668044160737e+02,6.178817700197777185e+02,6.198191589205724767e+02,6.203984272806761737e+02,6.207652673637838916e+02,6.221893773796755340e+02,6.242612953952111639e+02,6.258654555646517110e+02,6.279388955044300928e+02,6.289918962401764020e+02,6.300256024570305726e+02,6.312790727264341513e+02,6.306720699942038664e+02,6.317744306897535580e+02,6.337290899472718593e+02,6.359144266955944431e+02,6.367653946095383617e+02,6.387020483094635210e+02,6.407637425904367774e+02,6.417068997730384581e+02,6.428236969457403802e+02,6.429820697994875900e+02,6.447136740583877099e+02,6.461060521324633328e+02,6.476425637820865404e+02,6.497812703669961820e+02,6.507769925826556801e+02,6.528369885849027696e+02,6.534805800206735285e+02,6.545073789483233213e+02,6.550811454815515162e+02,6.565891610639553164e+02,6.563906472567351784e+02,6.576863844017241263e+02,6.587778994737798257e+02,6.601270876434072079e+02,6.607460135841007514e+02,6.620970002765650406e+02,6.634340138897932775e+02,6.605008065617674902e+02,6.613709563799490070e+02,6.635722943010489416e+02,6.649437869581500991e+02,6.665854027030894713e+02,6.670801603917057037e+02,6.685956048157414671e+02,6.705757065324141877e+02,6.724015649197997391e+02,6.739336922139627859e+02,6.752876195366101229e+02,6.767523554266551855e+02,6.790404141837929046e+02,6.807915891756638302e+02,6.824376754347033511e+02,6.839536340436881119e+02,6.842519301700415326e+02,6.857553607988977546e+02,6.858848172694096093e+02,6.874114101510787123e+02,6.876758406096262206e+02,6.890283696177723414e+02,6.891116937058104668e+02,6.903082477254504283e+02,6.924822425587333328e+02,6.942555708869144837e+02,6.954328395382863164e+02,6.954297972475960705e+02,6.973940880466572025e+02,6.980819098381521144e+02,6.997154682651396342e+02,7.018389816475211092e+02,7.044958943648557579e+02,7.064371892624452585e+02,7.075348141496554035e+02,7.070211082888422425e+02,7.085166013603137571e+02,7.103704948020442771e+02,7.122946375635391405e+02,7.152575403562414067e+02,7.165925680908321738e+02,7.158423847234414552e+02,7.177387492828838731e+02,7.187038261416703335e+02,7.204460158846135300e+02,7.221641941098773714e+02,7.222677175135772814e+02,7.224739346649075742e+02,7.213050331993952113e+02,7.234621373713913499e+02,7.203258816450137374e+02,7.220831031658397023e+02,7.237388098935077778e+02,7.250998494537687975e+02,7.277869161520586658e+02,7.291352575440423607e+02,7.307246343091560448e+02,7.322660194744622686e+02,7.338244026583128061e+02,7.346821233636687793e+02,7.372683778796319984e+02,7.376830584618268176e+02,7.355778292503920284e+02,7.376368164756421493e+02,7.386656890197856455e+02,7.399634164351683694e+02,7.413981395578825868e+02,7.429008101808908577e+02,7.446109715632300095e+02,7.464344603988959079e+02,7.488391584576862670e+02,7.503994497329562137e+02,7.516776533286241602e+02,7.525015113507171236e+02,7.525129654581454588e+02,7.537874858955035506e+02,7.542837369352587302e+02,7.560725616333144217e+02,7.584459040089166137e+02,7.591243462878187529e+02,7.609247398504711555e+02,7.612554386648182572e+02,7.616391111086966248e+02,7.609190162183419943e+02,7.614640146197644981e+02,7.626909836499230551e+02,7.650562409315327841e+02,7.661738103410316398e+02,7.668902472941930455e+02,7.689514066014523905e+02,7.689972543982462412e+02,7.693305280660572407e+02,7.703600567863395554e+02,7.702973691931277926e+02,7.696232157845785196e+02,7.713412778187031336e+02,7.727603839683861224e+02,7.749163652355026670e+02,7.742284358767134336e+02,7.757846300796751393e+02,7.771575975382111210e+02,7.781910258900963981e+02,7.793635211509604233e+02,7.776872739420302878e+02,7.794320652684479001e+02,7.812076882172842716e+02,7.828981765317856798e+02,7.851512839081262882e+02,7.863437225433515323e+02,7.885266119036859891e+02,7.903515825662790348e+02,7.908702384823058082e+02,7.928179513909017260e+02,7.943342860444975031e+02,7.966244166324599973e+02,7.975215860434869910e+02,7.991623658926725966e+02,7.989665194354819278e+02,7.996566766721198292e+02,8.011523899626408820e+02,8.035336927330411072e+02,8.052560128352249649e+02,8.049564296152150291e+02,8.071417080725191227e+02,8.087621286349880165e+02,8.099765829793318517e+02,8.112359818846185817e+02,8.129720947141651095e+02,8.140773206287840367e+02,8.129134983440492306e+02,8.128327528175959742e+02,8.143363108032721129e+02,8.165577892279236494e+02,8.176270345981308765e+02,8.193744990107071544e+02,8.203198733124092996e+02,8.217961120660143024e+02,8.241151674599841499e+02,8.251609654912684846e+02,8.275636607155711317e+02,8.294988609100695385e+02,8.301765510593608042e+02,8.312045795350206845e+02,8.322318938434452775e+02,8.332312271261057504e+02,8.361664718327590435e+02,8.369172437910102644e+02,8.389304330543229753e+02,8.409662447701334713e+02,8.409536909913036880e+02,8.420422919866052780e+02,8.440111474220143464e+02,8.449231196597505686e+02,8.477843300668175743e+02,8.491927525432308812e+02,8.498899474401978296e+02,8.519191150906945040e+02,8.525348356038092561e+02,8.538067320857569484e+02,8.547712311488613750e+02,8.544906279390867212e+02,8.557073780215320085e+02,8.581513503414724937e+02,8.592184685909065820e+02,8.584047344146484875e+02,8.600075596939427669e+02,8.604920218465875905e+02,8.613790679568955966e+02,8.637465854589038372e+02,8.660580512054921201e+02,8.677257033325113298e+02,8.691126279343957322e+02,8.704258091332939102e+02,8.713315422052691019e+02,8.721649010786195504e+02,8.728187867338268688e+02,8.743848254899297672e+02,8.759810072304516098e+02,8.787992519507788529e+02,8.780914992637467549e+02,8.798682322838905066e+02,8.813616569669410410e+02,8.816074091902261216e+02,8.837872479289960665e+02,8.841802819277254457e+02,8.854955769582355742e+02,8.870959648700340949e+02,8.871695142252630149e+02,8.892504410283551124e+02,8.914740441362916954e+02,8.928450935500778769e+02,8.940631176852174349e+02,8.952777861984169476e+02,8.974263765176768857e+02,8.982684164614128122e+02,8.977501260025546799e+02,8.981569335595013399e+02,9.002728260903752471e+02,9.025521943425036397e+02,9.033666224561409308e+02,9.038473279356632020e+02,9.054130093788475051e+02,9.057317770993180375e+02,9.066728506239726357e+02,9.078437560489293219e+02,9.092290907026653031e+02,9.114644297484926483e+02,9.129584222096298163e+02,9.126008967016749693e+02,9.138091490566690709e+02,9.145075054941904682e+02,9.156597848726930806e+02,9.161195994507813793e+02,9.167526086970154893e+02,9.183404171370136737e+02,9.205839663822174543e+02,9.219719333407804243e+02,9.227610959079922850e+02,9.233585532745560158e+02,9.244006254086896206e+02,9.257383053977196141e+02,9.275157568785158446e+02,9.290480763878330208e+02,9.308321402953216648e+02,9.339766344418735571e+02,9.352324163125323366e+02,9.366743912371040324e+02,9.387439541492174158e+02,9.401435452926436938e+02,9.425295463983393347e+02,9.431764015997656543e+02,9.451748044653796796e+02,9.458366700002093239e+02,9.472562725921306992e+02,9.490438245573801623e+02,9.512297547371586006e+02,9.517505244389865311e+02,9.531814172793679063e+02,9.556455979378060874e+02,9.572516001045279381e+02,9.601098150446133559e+02,9.613843406879366285e+02,9.622693163367523539e+02,9.633941734467090328e+02,9.643550532877303567e+02,9.659463116740590749e+02,9.667470194648518600e+02,9.675445125077833382e+02,9.684930603352042908e+02,9.692742218310210092e+02,9.704823299974976862e+02,9.721501640512408358e+02,9.734393767114248703e+02,9.741258303860314527e+02,9.756637714231120526e+02,9.776027432403915327e+02,9.790308680215218828e+02,9.784405375009941963e+02,9.804881321425832539e+02,9.819009513644945173e+02,9.832485615361782720e+02,9.846865840551881774e+02,9.865312594392154324e+02,9.869253741691749156e+02,9.893393930806564640e+02,9.906866575355613804e+02,9.913699631365201412e+02,9.931936251233082658e+02,9.936506728154190569e+02,9.940208635017608003e+02,9.945987798485997473e+02,9.953115725313616622e+02,9.968442807346593781e+02,9.980681937738889928e+02,9.993399668376380305e+02,1.000736521941203478e+03,1.003223055865257379e+03,1.003908016276350395e+03,1.005700416987075073e+03,1.006778393107048828e+03,1.006702242047752748e+03,1.008525636006106083e+03,1.008592033563195514e+03,1.008266133085659590e+03,1.010879004991637999e+03,1.012138735490800968e+03,1.013955679405961178e+03,1.015556926943394842e+03,1.017119856302346648e+03,1.018740209682163368e+03,1.019434216811264150e+03,1.021591056210013335e+03,1.023827973150985599e+03,1.024682574876341278e+03,1.023960347632646176e+03,1.025348709141008612e+03,1.026959113616042941e+03,1.029716280720197801e+03,1.030183895203166003e+03,1.031576510204002489e+03,1.032940343644487257e+03,1.035675340984415470e+03,1.037612827665272562e+03,1.040594327539242158e+03,1.041825580811723967e+03,1.043440565538842066e+03,1.043783664465605625e+03,1.045458631112588137e+03,1.046705530237594076e+03,1.047403087936887232e+03,1.049980735861762469e+03,1.048501080041739442e+03,1.050691394999706063e+03,1.052801190249419506e+03,1.053939960617357883e+03,1.055875128339718003e+03,1.057357809495242464e+03,1.059203050417775785e+03,1.060140522279149309e+03,1.061419080450024921e+03,1.062518523025359400e+03,1.063470190433676635e+03,1.062996727372760688e+03,1.065297465140945860e+03,1.066259248864205347e+03,1.067901771813227242e+03,1.069383629479361161e+03,1.070268973675914594e+03,1.070774051869128243e+03,1.072647063278346650e+03,1.074622185912406621e+03,1.075283226904245112e+03,1.076264901894765444e+03,1.078458284850349173e+03,1.080004806560904626e+03,1.080325987019130935e+03,1.081732941858704862e+03,1.082206302250108820e+03,1.083822437276373648e+03,1.085910498288857525e+03,1.087002048506885785e+03,1.088433568610270640e+03,1.090580910631817915e+03,1.092267714290531103e+03,1.093944770474132383e+03,1.094975375918590544e+03,1.096379371279605721e+03,1.096547922678123086e+03,1.099361733717010338e+03,1.100642399129254500e+03,1.101717881907191440e+03,1.103822953366063985e+03,1.105604099251838306e+03,1.107276496113561279e+03,1.108037575731153311e+03,1.109811846551971939e+03,1.108569627689636718e+03,1.109743204353071860e+03,1.112124484507829493e+03,1.114535381986216180e+03,1.113524770990705292e+03,1.115251122374842225e+03,1.117445774340447997e+03,1.118108193403991208e+03,1.119009135259670757e+03,1.120826335388388543e+03,1.122210721860624744e+03,1.123389029393103328e+03,1.124193638782775679e+03,1.125543314723906633e+03,1.124940297288623697e+03,1.127031034688649925e+03,1.129323614888292241e+03,1.131599218723546983e+03,1.131267883707975670e+03,1.132191340052494979e+03,1.134580480972892474e+03,1.135935420082187875e+03,1.137628682963175379e+03,1.138741700030393986e+03,1.139408306995687326e+03,1.140639307668009451e+03,1.141593176680241640e+03,1.142707192831257771e+03,1.143225218762888517e+03,1.145025304454299658e+03,1.146738672800067889e+03,1.148073274183598642e+03,1.146670230114062633e+03,1.146783853611242876e+03,1.147868965748790288e+03,1.148919321503000219e+03,1.151314155195540479e+03,1.152488540015885064e+03,1.154225412729565051e+03,1.156163971570236981e+03,1.157734158236050916e+03,1.159498901544493492e+03,1.161937765358969273e+03,1.163009113643479168e+03,1.164379377887164537e+03,1.165091600725217404e+03,1.166450839172983478e+03
